EstacaoCodigo;NivelConsistencia;Data;Media;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
36160000;2;01/02/1997;25.008;11.773;9.269;8.323;6.902;5.897;8.323;6.902;5.436;5.001;4.794;8.946;51.995;107.214;157.255;89.586;57.5;51.107;33.573;14.275;10.648;9.269;7.447;6.385;5.663;5.001;4.207;4.024;3.508;;;
36160000;2;01/01/1997;4.832;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;86.03;47.636;16.141
36160000;2;01/12/1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/11/1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/10/1996;0.006;0.198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1996;0.205;0.22;0.22;0.22;0.22;0.22;0.22;0.22;0.22;0.22;0.198;0.198;0.198;0.198;0.198;0.198;0.198;0.198;0.198;0.198;0.198;0.198;0.198;0.198;0.198;0.198;0.198;0.198;0.198;0.198;0.198;
36160000;2;01/08/1996;0.471;0.974;0.974;0.974;0.91;0.91;0.849;0.849;0.791;0.683;0.587;0.501;0.389;0.389;0.356;0.325;0.296;0.269;0.269;0.269;0.269;0.269;0.269;0.269;0.269;0.243;0.243;0.243;0.243;0.243;0.243;0.243
36160000;2;01/07/1996;1.63;2.489;2.364;2.242;2.242;2.126;2.013;1.802;1.802;1.802;1.802;1.702;1.702;1.702;1.702;1.606;1.606;1.606;1.606;1.515;1.515;1.515;1.427;1.342;1.342;1.342;1.262;1.185;1.111;1.041;1.041;0.974
36160000;2;01/06/1996;3.803;5.663;5.663;5.663;5.215;5.215;5.215;4.794;4.794;4.794;4.397;4.397;4.024;4.024;3.674;3.674;3.347;3.347;3.041;3.041;3.041;3.041;3.041;2.755;2.755;2.755;2.62;2.62;2.489;2.489;2.489;
36160000;2;01/05/1996;46.592;98.186;80.277;125.127;116.673;128.016;193.389;128.016;123.696;66.322;47.636;43.482;43.482;51.995;37.864;25.37;12.569;11.389;10.648;9.941;9.601;9.601;9.269;8.323;8.323;7.732;7.171;6.64;6.138;6.138;5.663;5.663
36160000;2;01/04/1996;62.429;66.322;56.561;43.482;47.636;39.533;22.78;22.78;21.558;31.172;61.337;88.392;56.561;43.482;22.78;31.172;56.561;104.59;108.539;99.449;47.636;39.533;64.302;94.448;83.703;76.929;113.926;125.127;61.337;76.929;64.302;
36160000;2;01/03/1996;88.202;343.624;273.545;179.147;314.555;212.025;130.941;66.322;66.322;65.308;58.446;58.446;52.892;51.107;58.446;53.797;51.107;45.95;36.977;30.4;43.482;56.561;50.227;38.768;45.119;50.227;63.306;54.71;51.995;47.636;47.636;35.246
36160000;2;01/02/1996;55.812;27.446;27.446;49.355;51.995;44.297;44.297;45.95;53.797;42.676;36.977;31.958;28.164;26.741;24.704;22.78;20.965;51.995;50.227;42.676;38.768;63.306;44.297;46.789;66.322;66.322;112.566;125.127;202.591;128.016;;
36160000;2;01/01/1996;14.449;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81.41;66.322;66.322;53.797;46.789;40.307;34.402;30.4;28.164
36160000;2;01/12/1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/11/1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/10/1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/08/1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/07/1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/06/1995;8.038;22.78;22.163;21.558;20.965;18.71;16.633;12.981;9.941;8.323;7.732;7.171;8.023;6.64;6.138;6.138;5.663;5.215;4.794;4.397;4.207;4.024;3.846;3.508;3.347;3.191;3.041;0;0;0;0;
36160000;2;01/05/1995;18.969;12.569;11.389;14.726;22.163;20.965;20.384;19.815;19.815;19.256;19.256;19.256;19.256;19.256;18.71;18.174;17.136;16.141;15.659;15.187;14.726;12.981;11.773;11.389;16.141;24.05;28.896;32.759;24.05;24.05;24.05;24.05
36160000;2;01/04/1995;142.505;37.864;29.641;24.05;22.163;19.815;262.702;381.925;262.702;319.303;241.726;275.742;241.726;221.691;262.702;250.003;237.644;250.003;227.603;184.419;150.829;107.214;71.519;49.355;33.573;24.05;20.384;18.174;17.136;15.659;13.834;
36160000;2;01/03/1995;80.301;177.408;479.879;212.025;103.292;66.322;43.482;29.641;24.05;24.05;35.246;24.05;8.323;7.732;6.902;12.569;9.941;45.95;37.864;52.892;36.977;94.448;123.696;231.591;98.186;69.415;89.586;91.999;69.415;65.308;63.306;53.797
36160000;2;01/02/1995;19.115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23.409;16.633;40.307;64.302;55.631;184.419;87.207;63.306;;;
36160000;2;01/01/1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/12/1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/11/1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/10/1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/08/1994;0.049;0.634;0.501;0.389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/07/1994;2.612;5.215;4.794;4.794;4.397;4.024;3.674;3.674;3.347;3.347;3.191;3.041;2.895;2.895;2.755;2.62;2.489;2.242;2.013;1.906;1.906;1.802;1.802;1.702;1.702;1.606;1.515;1.427;1.262;1.111;0.974;0.849
36160000;2;01/06/1994;5.424;7.171;7.171;6.64;6.385;8.946;7.171;8.323;7.732;7.171;6.64;5.897;5.215;4.794;4.207;3.508;3.508;3.674;3.508;3.347;3.347;3.041;3.041;2.895;3.041;3.508;4.592;7.732;7.732;6.902;5.897;
36160000;2;01/05/1994;15.23;17.649;11.773;9.601;13.834;12.166;11.773;24.05;14.726;10.648;8.323;6.385;6.385;5.663;5.215;5.436;6.138;10.648;66.322;81.41;31.172;19.815;13.403;11.389;9.941;10.29;9.269;7.447;8.023;8.323;8.023;6.902
36160000;2;01/04/1994;23.972;24.704;12.981;8.023;10.648;15.659;9.941;8.63;16.633;21.558;22.78;18.71;31.172;24.05;19.815;14.726;12.981;18.174;78.036;51.995;86.03;60.365;34.402;23.409;18.71;16.141;11.773;13.403;9.941;9.941;13.834;
36160000;2;01/03/1994;0.255;0;0;5.663;2.242;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/02/1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
36160000;2;01/01/1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/12/1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/11/1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/10/1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/08/1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/07/1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/06/1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/05/1993;3.385;3.508;4.207;3.508;11.389;7.171;7.171;4.592;5.001;4.207;3.674;3.191;2.62;2.364;2.126;2.013;2.126;2.489;2.895;3.674;3.846;4.207;4.592;3.347;2.62;2.013;1.515;1.185;1.111;0.974;0.849;0.736
36160000;2;01/04/1993;4.411;4.397;42.676;24.05;11.014;5.215;3.041;2.126;1.802;1.606;2.755;4.024;3.508;2.895;2.489;2.242;2.013;1.802;1.515;1.111;0.974;0.849;0.849;0.849;0.791;0.791;0.736;0.683;0.683;0.634;4.207;
36160000;2;01/03/1993;3.08;0;0;0;0;0;26.741;11.389;7.732;6.385;5.436;4.592;3.508;2.489;1.702;1.342;1.185;0.91;0.849;0.736;0.634;0.543;0.424;0.325;0.325;0.325;0.325;0.325;0.356;2.755;8.023;6.138
36160000;2;01/02/1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
36160000;2;01/01/1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/12/1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/11/1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/10/1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/08/1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/07/1992;0.025;0.389;0.389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/06/1992;1.1;1.606;1.606;1.606;1.515;1.515;1.427;1.427;1.427;1.427;1.342;1.342;1.342;1.262;1.262;1.185;1.111;1.041;0.974;0.974;0.91;0.91;0.849;0.791;0.736;0.683;0.634;0.587;0.543;0.501;0.461;
36160000;2;01/05/1992;3.317;5.663;5.436;5.001;4.794;4.794;4.592;4.592;4.592;4.397;4.397;4.207;3.846;3.508;3.191;3.041;2.895;2.755;2.755;2.755;2.755;2.755;2.62;2.489;2.126;2.126;2.013;2.013;1.906;1.606;1.606;1.606
36160000;2;01/04/1992;37.496;17.136;15.659;81.41;233.599;197.042;88.392;61.337;46.789;43.482;44.297;30.4;26.741;24.05;23.409;21.558;21.558;17.136;15.659;14.275;13.403;12.569;11.389;10.29;9.601;8.946;8.323;7.732;6.902;6.138;5.663;
36160000;2;01/03/1992;25.415;18.174;17.649;40.307;52.892;36.977;20.965;16.141;13.834;12.166;13.834;41.878;27.446;17.649;15.187;12.981;13.834;13.403;12.569;14.726;19.815;17.649;14.726;15.659;31.958;55.631;46.789;59.401;44.297;28.896;22.78;17.649
36160000;2;01/02/1992;34.831;0;22.78;21.558;20.384;19.256;18.174;17.136;16.141;15.187;14.275;13.403;15.659;15.659;13.834;20.965;33.573;44.297;98.186;61.337;31.172;35.246;116.673;113.926;68.375;34.402;24.05;47.636;32.759;24.05;;
36160000;2;01/01/1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/12/1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/11/1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/10/1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/08/1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/07/1991;0.352;1.802;1.691;1.691;1.584;1.482;1.382;1.287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/06/1991;4.459;7.29;7.29;7.047;7.047;6.809;6.809;6.576;6.122;5.902;5.687;5.269;5.067;4.676;4.302;4.302;4.121;3.945;3.773;3.773;3.442;3.128;2.83;2.687;2.549;2.414;2.284;2.284;2.157;2.157;2.035;
36160000;2;01/05/1991;9.523;15.616;16.374;12.124;15.616;16.374;14.16;13.462;12.124;11.172;10.262;9.396;8.841;8.045;7.047;8.841;8.045;7.29;7.537;7.537;7.788;7.537;7.047;6.809;6.809;6.809;6.809;6.576;7.29;7.29;7.29;7.29
36160000;2;01/04/1991;24.393;63.046;40.771;29.123;29.123;36.446;31.279;26.048;20.9;20.031;18.355;16.374;14.878;12.124;14.878;23.63;16.76;16.374;40.137;36.446;27.052;25.065;22.242;18.767;16.374;14.878;13.12;10.262;31.279;25.553;20.463;
36160000;2;01/03/1991;13.527;7.788;7.537;7.29;6.809;16.76;12.124;10.262;9.969;9.68;9.396;9.116;8.571;7.788;16.374;15.245;13.809;12.784;12.124;11.485;10.262;9.116;8.571;8.045;7.788;7.047;7.537;11.485;16.76;24.103;56.283;47.419
36160000;2;01/02/1991;10.057;10.864;10.561;9.969;9.969;9.969;9.396;9.396;9.68;9.969;9.969;9.396;9.116;8.571;8.306;7.788;15.245;16.76;13.12;10.864;9.969;9.68;9.68;9.396;9.396;9.116;8.841;8.571;8.045;;;
36160000;2;01/01/1991;4.141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.123;23.63;18.767;16.374;14.878;13.462;12.124
36160000;2;01/12/1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/11/1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/10/1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1990;1.255;6.809;6.347;6.347;6.122;6.122;5.902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/08/1990;7.951;9.116;9.116;9.116;8.841;8.841;8.841;8.571;8.571;8.571;8.306;8.306;8.045;8.045;7.788;7.788;7.537;7.537;7.29;7.29;7.29;7.29;7.29;7.29;7.788;7.788;7.788;7.537;7.537;7.29;7.047;7.047
36160000;2;01/07/1990;10.12;11.172;11.172;10.864;10.864;10.864;10.864;10.561;10.561;10.561;10.561;10.561;10.262;10.262;10.262;10.262;9.969;9.969;9.969;9.969;9.969;9.68;9.68;9.68;9.68;9.68;9.396;9.396;9.396;9.396;9.116;9.116
36160000;2;01/06/1990;12.441;15.992;15.245;14.517;13.809;13.462;13.462;13.12;13.12;13.12;12.784;12.784;12.784;12.452;12.452;12.452;12.124;11.802;11.802;11.802;11.485;11.485;11.485;11.485;11.172;11.172;11.172;11.172;11.172;11.172;11.172;
36160000;2;01/05/1990;23.654;39.508;51.693;66.065;39.508;31.279;28.076;26.048;24.103;23.162;22.242;22.242;21.789;20.9;20.031;19.605;19.183;18.767;18.767;17.949;17.949;17.547;17.547;17.151;17.151;16.76;16.76;16.76;16.374;16.374;15.992;15.992
36160000;2;01/04/1990;42.52;39.508;34.675;23.162;40.771;38.267;86.867;109.268;85.699;70.202;65.05;60.099;49.913;42.707;37.654;33.522;31.279;28.076;25.065;22.242;57.225;40.771;32.39;30.19;27.052;25.065;24.103;23.63;31.279;28.597;31.279;
36160000;2;01/03/1990;43.34;16.76;15.992;21.789;55.349;100.244;256.977;165.235;51.693;40.137;37.048;32.39;28.076;25.553;24.103;23.162;22.242;20.9;19.605;20.463;25.553;23.63;46.045;32.953;28.076;24.103;23.162;21.789;20.9;22.242;57.225;40.137
36160000;2;01/02/1990;19.792;17.547;17.151;17.151;16.76;16.374;16.374;15.992;15.616;15.616;23.162;20.463;19.183;17.949;16.76;16.76;15.992;15.992;15.616;17.949;20.463;23.162;25.553;28.597;31.832;35.26;24.581;18.767;17.547;;;
36160000;2;01/01/1990;36.269;181.932;113.258;67.087;56.283;50.799;47.419;43.363;40.137;37.048;34.096;30.19;28.597;27.052;25.553;24.581;23.63;22.699;22.242;21.789;20.9;20.031;19.183;19.183;19.183;19.183;18.767;18.355;18.355;17.949;17.949;17.547
36160000;2;01/12/1989;119.012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.547;98.987;208.522;474.581;871.118;742.802;565.306;415.116;286.378
36160000;2;01/11/1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/10/1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/08/1989;14.881;19.605;19.183;19.183;19.183;18.767;18.767;18.767;18.355;18.355;17.949;17.949;17.547;17.547;17.547;17.151;17.151;16.76;16.76;16.374;15.992;15.992;15.245;14.878;14.517;14.16;13.809;13.809;0;0;0;0
36160000;2;01/07/1989;23.041;26.547;26.547;26.048;25.553;25.065;25.065;24.581;24.581;24.103;24.103;23.63;23.63;23.63;23.63;23.162;23.162;22.699;22.699;22.699;22.242;22.242;22.242;21.789;21.342;21.342;20.9;20.9;20.463;20.031;20.031;19.605
36160000;2;01/06/1989;47.074;178.527;127.086;101.509;78.864;65.05;55.349;50.799;46.729;42.707;41.411;39.508;37.654;36.446;35.26;34.096;33.522;32.953;31.832;31.279;30.732;30.19;29.654;29.123;28.597;28.076;27.561;27.561;27.052;26.547;26.547;
36160000;2;01/05/1989;262.138;969.191;684.25;357.298;553.143;508.737;921.448;541.115;345.316;246.871;286.378;394.502;381.891;288.54;221.568;166.868;140.23;115.958;101.509;89.226;77.753;66.065;64.044;61.074;58.175;52.595;49.035;46.045;44.025;44.025;42.707;206.692
36160000;2;01/04/1989;584.571;455.218;577.605;612.125;256.977;369.49;541.115;631.388;997.612;1865.1;1489.62;1072.628;871.118;1030.609;981.32;634.628;631.388;725.325;474.581;267.29;181.932;190.589;161.995;137.252;181.932;407.322;354.885;242.887;282.078;430.93;480.19;
36160000;2;01/03/1989;54.359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46.045;51.693;91.618;75.555;98.987;117.321;143.241;122.852;98.987;62.056;86.867;201.25;488.665
36160000;2;01/02/1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
36160000;2;01/01/1989;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/12/1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/11/1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/10/1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/08/1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/07/1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/06/1988;11.61;19.605;20.9;20.031;19.605;19.183;19.183;18.767;18.355;18.355;18.355;17.949;17.547;17.547;17.547;17.547;17.151;17.151;16.76;16.76;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/05/1988;47.927;114.604;109.268;98.987;90.418;78.864;65.05;76.65;107.954;88.042;81.11;66.065;49.035;40.771;32.953;30.19;27.052;26.048;25.065;23.162;21.789;21.789;21.789;21.789;21.789;21.789;21.789;21.789;20.031;20.031;20.031;20.031
36160000;2;01/04/1988;148.329;73.39;70.202;91.618;56.283;75.555;76.65;44.025;38.267;32.39;26.547;23.63;28.597;25.553;22.242;21.789;43.363;39.508;57.225;199.453;399.605;328.892;297.274;420.353;455.218;328.892;335.881;229.204;312.879;208.522;86.867;
36160000;2;01/03/1988;37.828;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109.268;36.446;52.595;41.411;47.419;47.419;144.758;122.852;131.394;122.852;122.852;81.11;53.505;34.675;24.103
36160000;2;01/02/1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
36160000;2;01/01/1988;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/12/1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/11/1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/10/1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/08/1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/07/1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/06/1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/05/1987;8.293;24.103;25.065;25.553;26.547;46.729;36.446;28.597;22.242;21.789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/04/1987;131.407;541.115;878.767;756.938;425.625;180.225;122.852;91.618;76.65;52.595;91.618;86.867;69.156;60.099;48.115;42.707;40.771;38.267;34.675;32.953;31.279;29.123;27.052;25.553;24.103;23.162;22.242;20.9;21.789;22.242;23.162;
36160000;2;01/03/1987;54.009;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75.555;53.505;138.737;124.255;340.582;225.369;124.255;85.699;109.268;397.049
36160000;2;01/02/1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
36160000;2;01/01/1987;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/12/1986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/11/1986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/10/1986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/09/1986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/08/1986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/07/1986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/06/1986;21.557;30.732;33.522;40.771;160.387;106.649;76.65;56.283;42.707;36.446;31.832;30.732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
36160000;2;01/05/1986;133.066;711.497;894.167;483.006;277.811;188.841;146.284;131.394;152.47;113.258;95.266;86.867;69.156;59.133;55.349;53.505;51.693;48.115;46.729;44.025;42.056;39.508;37.654;35.85;34.096;32.953;34.096;31.832;32.953;31.832;31.832;31.832
36160000;2;01/04/1986;257.271;430.93;338.227;227.283;171.815;132.846;98.987;86.867;120.07;141.731;173.481;143.241;134.306;120.07;107.954;140.23;350.084;650.956;833.388;670.83;593.169;338.227;217.799;168.509;144.758;163.611;171.815;261.077;236.973;165.235;183.647;
36160000;2;01/03/1986;125.089;0;0;0;0;0;0;0;106.649;246.871;105.352;86.867;83.388;83.388;85.699;206.692;160.387;155.612;111.92;77.753;56.283;42.707;36.446;66.065;84.54;143.241;204.87;301.691;275.69;301.691;433.595;420.353
36160000;2;01/02/1986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
36160000;2;01/01/1986;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/12/1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
36160000;2;01/11/1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
